KRA submission ID,Experiment ID,Experiment Access type,Run ID,Library Layout,file path,KBQC 여부,검증파일명 목록
KRA2462612,KAE24086091,Private,KAR24086091,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711546/SD_4_H3K27Ac_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711546/SD_4_H3K27Ac_2.fastq.gz,완료,"SD_4_H3K27Ac_1.fastq.gz,SD_4_H3K27Ac_2.fastq.gz"
KRA2462612,KAE24086090,Private,KAR24086090,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711545/SD_3_H3K27Ac_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711545/SD_3_H3K27Ac_2.fastq.gz,완료,"SD_3_H3K27Ac_1.fastq.gz,SD_3_H3K27Ac_2.fastq.gz"
KRA2462612,KAE24086089,Private,KAR24086089,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711544/1xAZA_8_Hnf4-a_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711544/1xAZA_8_Hnf4-a_2.fastq.gz,완료,"1xAZA_8_Hnf4-a_1.fastq.gz,1xAZA_8_Hnf4-a_2.fastq.gz"
KRA2462612,KAE24086088,Private,KAR24086088,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711543/1xAZA_4_Hnf4-a_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711543/1xAZA_4_Hnf4-a_2.fastq.gz,완료,"1xAZA_4_Hnf4-a_1.fastq.gz,1xAZA_4_Hnf4-a_2.fastq.gz"
KRA2462612,KAE24086087,Private,KAR24086087,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711542/1xAZA_2_Hnf4-a_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711542/1xAZA_2_Hnf4-a_2.fastq.gz,완료,"1xAZA_2_Hnf4-a_1.fastq.gz,1xAZA_2_Hnf4-a_2.fastq.gz"
KRA2462612,KAE24086086,Private,KAR24086086,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711541/MASLD_5_Hnf4-a_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711541/MASLD_5_Hnf4-a_2.fastq.gz,완료,"MASLD_5_Hnf4-a_1.fastq.gz,MASLD_5_Hnf4-a_2.fastq.gz"
KRA2462612,KAE24086085,Private,KAR24086085,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711540/MASLD_4_Hnf4-a_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711540/MASLD_4_Hnf4-a_2.fastq.gz,완료,"MASLD_4_Hnf4-a_1.fastq.gz,MASLD_4_Hnf4-a_2.fastq.gz"
KRA2462612,KAE24086084,Private,KAR24086084,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711539/MASLD_3_Hnf4-a_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711539/MASLD_3_Hnf4-a_2.fastq.gz,완료,"MASLD_3_Hnf4-a_1.fastq.gz,MASLD_3_Hnf4-a_2.fastq.gz"
KRA2462612,KAE24086083,Private,KAR24086083,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711538/SD_5_Hnf4-a_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711538/SD_5_Hnf4-a_2.fastq.gz,완료,"SD_5_Hnf4-a_1.fastq.gz,SD_5_Hnf4-a_2.fastq.gz"
KRA2462612,KAE24086082,Private,KAR24086082,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711537/SD_4_Hnf4-a_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711537/SD_4_Hnf4-a_2.fastq.gz,완료,"SD_4_Hnf4-a_1.fastq.gz,SD_4_Hnf4-a_2.fastq.gz"
KRA2462612,KAE24086081,Private,KAR24086081,paired,/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711536/SD_3_Hnf4-a_1.fastq.gz;/BiO/K-BDS/DATA/DataStationNGS/INPUT_2711536/SD_3_Hnf4-a_2.fastq.gz,완료,"SD_3_Hnf4-a_1.fastq.gz,SD_3_Hnf4-a_2.fastq.gz"
KRA2462611,KAE24086080,Private,KAR24086080,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696611/1xAZA_8.R1.fq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696611/1xAZA_8.R2.fq.gz,완료,"1xAZA_8.R1.fq.gz,1xAZA_8.R2.fq.gz"
KRA2462611,KAE24086079,Private,KAR24086079,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696610/1xAZA_4.R1.fq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696610/1xAZA_4.R2.fq.gz,완료,"1xAZA_4.R1.fq.gz,1xAZA_4.R2.fq.gz"
KRA2462611,KAE24086078,Private,KAR24086078,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696609/1xAZA_2.R1.fq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696609/1xAZA_2.R2.fq.gz,완료,"1xAZA_2.R1.fq.gz,1xAZA_2.R2.fq.gz"
KRA2462611,KAE24086077,Private,KAR24086077,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696608/0.1xAza_4.R1.fq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696608/0.1xAza_4.R2.fq.gz,완료,"0.1xAza_4.R1.fq.gz,0.1xAza_4.R2.fq.gz"
KRA2462611,KAE24086076,Private,KAR24086076,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696607/0.1xAza_3.R1.fq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696607/0.1xAza_3.R2.fq.gz,완료,"0.1xAza_3.R1.fq.gz,0.1xAza_3.R2.fq.gz"
KRA2462611,KAE24086075,Private,KAR24086075,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696606/0.1xAza_1.R1.fq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696606/0.1xAza_1.R2.fq.gz,완료,"0.1xAza_1.R1.fq.gz,0.1xAza_1.R2.fq.gz"
KRA2462611,KAE24086074,Private,KAR24086074,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696605/MASLD_5.R1.fq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696605/MASLD_5.R2.fq.gz,완료,"MASLD_5.R1.fq.gz,MASLD_5.R2.fq.gz"
KRA2462611,KAE24086073,Private,KAR24086073,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696604/MASLD_4.R1.fq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696604/MASLD_4.R2.fq.gz,완료,"MASLD_4.R1.fq.gz,MASLD_4.R2.fq.gz"
KRA2462611,KAE24086072,Private,KAR24086072,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696603/MASLD_3.R1.fq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696603/MASLD_3.R2.fq.gz,완료,"MASLD_3.R1.fq.gz,MASLD_3.R2.fq.gz"
KRA2462611,KAE24086071,Private,KAR24086071,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696602/SD_5.R1.fq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696602/SD_5.R2.fq.gz,완료,"SD_5.R1.fq.gz,SD_5.R2.fq.gz"
KRA2462611,KAE24086070,Private,KAR24086070,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696601/SD_4.R1.fq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696601/SD_4.R2.fq.gz,완료,"SD_4.R1.fq.gz,SD_4.R2.fq.gz"
KRA2462611,KAE24086069,Private,KAR24086069,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696600/SD_3.R1.fq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696600/SD_3.R2.fq.gz,완료,"SD_3.R1.fq.gz,SD_3.R2.fq.gz"
KRA2462610,KAE24086068,Private,KAR24086068,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696618/AZA_L001_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696618/AZA_L001_I2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696618/AZA_L001_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696618/AZA_L001_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696618/AZA_L002_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696618/AZA_L002_I2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696618/AZA_L002_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696618/AZA_L002_R2_001.fastq.gz,,
KRA2462610,KAE24086067,Private,KAR24086067,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696617/MASLD_L001_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696617/MASLD_L001_I2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696617/MASLD_L001_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696617/MASLD_L001_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696617/MASLD_L002_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696617/MASLD_L002_I2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696617/MASLD_L002_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696617/MASLD_L002_R2_001.fastq.gz,,
KRA2462610,KAE24086066,Private,KAR24086066,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696616/SD_L001_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696616/SD_L001_I2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696616/SD_L001_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696616/SD_L001_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696616/SD_L002_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696616/SD_L002_I2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696616/SD_L002_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2696616/SD_L002_R2_001.fastq.gz,,
KRA2462605,KAE24085977,Public,KAR24085977,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686396/HFD_GC5.fastq.gz,완료,HFD_GC5.fastq.gz
KRA2462605,KAE24085976,Public,KAR24085976,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686395/HFD_GC4.fastq.gz,완료,HFD_GC4.fastq.gz
KRA2462605,KAE24085975,Public,KAR24085975,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686394/HFD_GC3.fastq.gz,완료,HFD_GC3.fastq.gz
KRA2462605,KAE24085974,Public,KAR24085974,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686393/HFD_GC2.fastq.gz,완료,HFD_GC2.fastq.gz
KRA2462605,KAE24085973,Public,KAR24085973,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686392/HFD_GC1.fastq.gz,완료,HFD_GC1.fastq.gz
KRA2462605,KAE24085972,Public,KAR24085972,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686391/ND_GC5.fastq.gz,완료,ND_GC5.fastq.gz
KRA2462605,KAE24085971,Public,KAR24085971,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686390/ND_GC4.fastq.gz,완료,ND_GC4.fastq.gz
KRA2462605,KAE24085970,Public,KAR24085970,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686389/ND_GC3.fastq.gz,완료,ND_GC3.fastq.gz
KRA2462605,KAE24085969,Public,KAR24085969,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686388/ND_GC2.fastq.gz,완료,ND_GC2.fastq.gz
KRA2462605,KAE24085968,Public,KAR24085968,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686387/ND_GC1.fastq.gz,완료,ND_GC1.fastq.gz
KRA2462604,KAE24085967,Private,KAR24085967,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686386/UEC_T_4.fastq.gz,완료,UEC_T_4.fastq.gz
KRA2462604,KAE24085966,Private,KAR24085966,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686385/UEC_T_3.fastq.gz,완료,UEC_T_3.fastq.gz
KRA2462604,KAE24085965,Private,KAR24085965,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686384/UEC_T_2.fastq.gz,완료,UEC_T_2.fastq.gz
KRA2462604,KAE24085964,Private,KAR24085964,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686383/UEC_T_1.fastq.gz,완료,UEC_T_1.fastq.gz
KRA2462604,KAE24085963,Private,KAR24085963,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686382/UEC_D_4.fastq.gz,완료,UEC_D_4.fastq.gz
KRA2462604,KAE24085962,Private,KAR24085962,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686381/UEC_D_3.fastq.gz,완료,UEC_D_3.fastq.gz
KRA2462604,KAE24085961,Private,KAR24085961,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686380/UEC_D_2.fastq.gz,완료,UEC_D_2.fastq.gz
KRA2462604,KAE24085960,Private,KAR24085960,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2686379/UEC_D_1.fastq.gz,완료,UEC_D_1.fastq.gz
KRA2462599,KAE24085839,Public,KAR24085839,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682877/T_mc10_S1_L003_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682877/T_mc10_S1_L003_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682877/T_mc10_S1_L003_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682877/T_mc10_S2_L003_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682877/T_mc10_S2_L003_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682877/T_mc10_S2_L003_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682877/T_mc10_S3_L003_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682877/T_mc10_S3_L003_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682877/T_mc10_S3_L003_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682877/T_mc10_S4_L003_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682877/T_mc10_S4_L003_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682877/T_mc10_S4_L003_R2_001.fastq.gz,,
KRA2462599,KAE24085838,Public,KAR24085838,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682876/T_mc7_S1_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682876/T_mc7_S1_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682876/T_mc7_S1_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682876/T_mc7_S2_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682876/T_mc7_S2_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682876/T_mc7_S2_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682876/T_mc7_S3_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682876/T_mc7_S3_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682876/T_mc7_S3_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682876/T_mc7_S4_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682876/T_mc7_S4_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682876/T_mc7_S4_L004_R2_001.fastq.gz,,
KRA2462599,KAE24085837,Public,KAR24085837,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S10_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S10_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S10_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S11_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S11_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S11_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S12_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S12_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S12_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S5_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S5_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S5_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S6_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S6_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S6_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S7_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S7_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S7_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S8_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S8_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S8_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S9_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S9_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682875/CT26_WT2_S9_L004_R2_001.fastq.gz,,
KRA2462599,KAE24085836,Public,KAR24085836,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S1_L001_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S1_L001_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S1_L001_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S1_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S1_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S1_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S2_L001_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S2_L001_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S2_L001_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S2_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S2_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S2_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S3_L001_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S3_L001_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S3_L001_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S3_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S3_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S3_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S4_L001_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S4_L001_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S4_L001_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S4_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S4_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S4_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S5_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S5_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S5_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S6_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S6_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S6_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S7_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S7_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S7_L004_R2_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S8_L004_I1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S8_L004_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682874/CT26_WT1_S8_L004_R2_001.fastq.gz,,
KRA2462598,KAE24085835,Private,KAR24085835,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682103/SunbalR_S0_L009_R1_001.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682103/SunbalR_S0_L009_R2_001.fastq.gz,완료,"SunbalR_S0_L009_R1_001.fastq.gz,SunbalR_S0_L009_R2_001.fastq.gz"
KRA2462598,KAE24085834,Private,KAR24085834,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682102/sunbal_R.1Cell.hifi.fastq.gz,완료,sunbal_R.1Cell.hifi.fastq.gz
KRA2462597,KAE24085833,Private,KAR24085833,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682101/4_1.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682101/4_2.fastq.gz,완료,"4_1.fastq.gz,4_2.fastq.gz"
KRA2462597,KAE24085832,Private,KAR24085832,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682100/3_1.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682100/3_2.fastq.gz,완료,"3_1.fastq.gz,3_2.fastq.gz"
KRA2462597,KAE24085831,Private,KAR24085831,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682099/2_1.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682099/2_2.fastq.gz,완료,"2_1.fastq.gz,2_2.fastq.gz"
KRA2462597,KAE24085830,Private,KAR24085830,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682098/1_1.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682098/1_2.fastq.gz,완료,"1_1.fastq.gz,1_2.fastq.gz"
KRA2462597,KAE24085829,Private,KAR24085829,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682097/240229R_RT-1.fastq.gz,완료,240229R_RT-1.fastq.gz
KRA2462597,KAE24085828,Private,KAR24085828,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682096/240229R_FL-1.fastq.gz,완료,240229R_FL-1.fastq.gz
KRA2462597,KAE24085827,Private,KAR24085827,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682095/240229R_OL-1.fastq.gz,완료,240229R_OL-1.fastq.gz
KRA2462597,KAE24085826,Private,KAR24085826,single,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682094/240229R_YL-1.fastq.gz,완료,240229R_YL-1.fastq.gz
KRA2462597,KAE24085825,Private,KAR24085825,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682093/RT_R1.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682093/RT_R2.fastq.gz,완료,"RT_R1.fastq.gz,RT_R2.fastq.gz"
KRA2462597,KAE24085824,Private,KAR24085824,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682092/FL_R1.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682092/FL_R2.fastq.gz,완료,"FL_R1.fastq.gz,FL_R2.fastq.gz"
KRA2462597,KAE24085823,Private,KAR24085823,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682091/OL_R1.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682091/OL_R2.fastq.gz,완료,"OL_R1.fastq.gz,OL_R2.fastq.gz"
KRA2462597,KAE24085822,Private,KAR24085822,paired,/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682090/YL_R1.fastq.gz;/BiO/K-BDS/DATA/DataStation/NGS/INPUT_2682090/YL_R2.fastq.gz,완료,"YL_R1.fastq.gz,YL_R2.fastq.gz"
